3.14, 0.00, -0.00, 0.00
3.14, 0.00, 0.06, -0.02
3.14, 0.00, -0.00, 0.00
3.14, 0.00, -0.06, 0.02
3.14, 0.00, -0.11, 0.04
3.14, 0.00, -0.16, 0.05
3.14, 0.00, -0.21, 0.07
3.14, 0.00, -0.26, 0.09
3.14, 0.01, -0.31, 0.10
3.13, 0.01, -0.35, 0.12
3.13, 0.01, -0.40, 0.13
3.13, 0.01, -0.44, 0.15
3.13, 0.01, -0.48, 0.16
3.12, 0.01, -0.52, 0.18
3.12, 0.01, -0.56, 0.19
3.12, 0.01, -0.59, 0.20
3.11, 0.01, -0.63, 0.22
3.11, 0.01, -0.66, 0.23
3.10, 0.02, -0.69, 0.24
3.10, 0.02, -0.72, 0.25
3.10, 0.02, -0.75, 0.26
3.09, 0.02, -0.78, 0.27
3.09, 0.02, -0.80, 0.28
3.08, 0.02, -0.82, 0.29
3.08, 0.02, -0.84, 0.30
3.08, 0.03, -0.86, 0.31
3.07, 0.03, -0.88, 0.32
3.07, 0.03, -0.90, 0.33
3.06, 0.03, -0.91, 0.34
3.06, 0.03, -0.93, 0.34
3.05, 0.03, -0.94, 0.35
3.05, 0.04, -0.95, 0.36
3.04, 0.04, -0.95, 0.37
3.04, 0.04, -0.96, 0.37
3.03, 0.04, -0.97, 0.38
3.03, 0.04, -0.97, 0.39
3.03, 0.05, -0.97, 0.39
3.02, 0.05, -0.97, 0.40
3.02, 0.05, -0.97, 0.40
3.01, 0.05, -0.97, 0.41
3.01, 0.05, -0.96, 0.41
3.01, 0.06, -0.96, 0.42
3.00, 0.06, -0.95, 0.42
3.00, 0.06, -0.95, 0.43
2.99, 0.06, -0.94, 0.43
2.99, 0.07, -0.93, 0.44
2.99, 0.07, -0.92, 0.44
2.98, 0.07, -0.90, 0.45
2.98, 0.07, -0.89, 0.45
2.98, 0.08, -0.88, 0.45
2.98, 0.08, -0.86, 0.46
2.97, 0.08, -0.85, 0.46
2.97, 0.08, -0.83, 0.46
2.97, 0.09, -0.81, 0.47
2.97, 0.09, -0.79, 0.47
2.96, 0.09, -0.77, 0.47
2.96, 0.09, -0.75, 0.47
2.96, 0.10, -0.73, 0.48
2.96, 0.10, -0.71, 0.48
2.96, 0.10, -0.69, 0.48
2.96, 0.10, -0.67, 0.49
2.96, 0.11, -0.65, 0.49
2.96, 0.11, -0.62, 0.49
2.96, 0.11, -0.60, 0.49
2.96, 0.11, -0.58, 0.49
2.96, 0.12, -0.55, 0.50
2.96, 0.12, -0.53, 0.50
2.96, 0.12, -0.50, 0.50
2.96, 0.12, -0.48, 0.50
2.96, 0.13, -0.45, 0.50
2.96, 0.13, -0.43, 0.51
2.96, 0.13, -0.29, 0.47
2.96, 0.14, -0.27, 0.47
2.96, 0.14, -0.25, 0.48
2.96, 0.14, -0.11, 0.44
2.97, 0.14, 0.02, 0.41
2.97, 0.15, 0.14, 0.38
2.98, 0.15, 0.26, 0.34
2.98, 0.15, 0.38, 0.31
2.99, 0.15, 0.49, 0.28
2.99, 0.15, 0.61, 0.26
3.00, 0.15, 0.72, 0.23
3.01, 0.16, 0.82, 0.20
3.02, 0.16, 0.93, 0.18
3.02, 0.16, 1.03, 0.15
3.03, 0.16, 1.13, 0.13
3.04, 0.16, 1.22, 0.11
3.05, 0.16, 1.31, 0.08
3.07, 0.16, 1.40, 0.06
3.08, 0.16, 1.48, 0.04
3.09, 0.16, 1.56, 0.02
3.10, 0.16, 1.64, 0.00
3.11, 0.16, 1.72, -0.02
3.13, 0.16, 1.79, -0.04
3.14, 0.16, 1.85, -0.06
3.15, 0.16, 1.91, -0.07
3.17, 0.16, 1.97, -0.09
3.18, 0.16, 2.03, -0.11
